fault_id,fault_timestamp,fault_code,fault_description,fault_category,network_type,equipment_type,location,severity,customer_impact,customers_affected,service_calls_generated,resolution_timestamp,resolution_time_hours,first_time_fix,technician_type_required,estimated_revenue_impact,priority_score
F000891,2025-09-14T21:52:27.734066,800.3,Power supply fluctuation,Major,FIBER,Nokia 7750,Vejle,Medium,Moderate,63,24,2025-09-15T07:57:40.034956,10.09,True,General,1526.997071354903,0.45860324742098074
F000892,2025-09-23T20:57:23.464651,814.2,Coax cable degradation,Cable Fault,COAX,Cisco cBR-8,Kolding,High,Severe,1004,458,2025-09-24T13:06:33.418005,16.15,False,Specialist,44491.64562072037,0.9754613413143183
F000893,2025-08-28T09:21:50.110327,200.2,Low bandwidth utilization,Minor,COAX,Arris E6000,Aalborg East,Low,Minimal,5,0,2025-08-28T11:54:36.680660,2.55,False,General,338.5643888310983,0.779337758739233
F000894,2025-07-11T01:19:05.884763,400.1,Low bandwidth utilization,Minor,FIBER,Cisco ASR9000,Kolding,Low,Minimal,31,0,2025-07-11T05:14:33.991317,3.92,False,General,2282.517530259958,0.9495849769860021
F000895,2025-08-10T12:52:07.501986,900.1,Temperature threshold exceeded,Major,FIBER,Nokia 7750,Vejle,Medium,Moderate,443,20,2025-08-11T00:14:26.602190,11.37,True,General,14282.60636594894,0.4957681796866839
F000896,2025-07-09T17:54:46.822047,300.5,Low bandwidth utilization,Minor,COAX,Cisco cBR-8,Odense West,Low,Minimal,34,4,2025-07-09T20:19:50.465933,2.42,False,General,1588.0599859484093,0.28642386677178366
F000897,2025-09-16T14:43:52.607449,300.5,Signal level deviation,Minor,FIBER,Cisco ASR9000,Aalborg East,Low,Minimal,8,4,2025-09-16T16:17:06.441879,1.55,True,General,709.7484996974069,0.9956553548703482
F000898,2025-08-17T03:06:52.796239,900.1,Temperature threshold exceeded,Major,FIBER,Nokia 7750,Kolding,Medium,Moderate,491,19,2025-08-17T10:10:51.188567,7.07,True,General,33089.88638313273,0.7526000823652186
F000899,2025-07-23T00:23:14.633357,400.1,Low bandwidth utilization,Minor,FIBER,Juniper MX960,Silkeborg,Low,Minimal,12,0,2025-07-23T01:02:52.022093,0.66,True,General,120.83651913130612,0.2213124841534922
F000900,2025-09-17T19:59:06.265177,816.1,Aerial cable fault,Cable Fault,FIBER,Juniper MX960,Esbjerg South,High,Severe,4178,178,2025-09-19T01:32:01.789056,29.55,False,Specialist,407430.4800748615,0.8332085758168312
F000901,2025-08-13T05:29:19.545321,100.1,Routine maintenance alert,Minor,COAX,Harmonic CableOS,Esbjerg South,Low,Minimal,6,3,2025-08-13T06:02:53.814738,0.56,True,General,164.5419998205962,0.8091587844728412
F000902,2025-08-17T19:18:01.897778,600.1,Temperature threshold exceeded,Major,FIBER,Juniper MX960,Copenhagen Central,Medium,Moderate,306,28,2025-08-18T01:48:11.688707,6.5,True,General,9081.841436579254,0.5023866968573962
F000903,2025-07-11T11:15:42.332125,200.2,Routine maintenance alert,Minor,COAX,Cisco cBR-8,Esbjerg South,Low,Minimal,22,2,2025-07-11T13:55:28.802905,2.66,False,General,841.0870896232037,0.17207562602708282
F000904,2025-07-05T15:12:23.086689,900.1,Service degradation detected,Major,COAX,Cisco cBR-8,Silkeborg,Medium,Moderate,79,40,2025-07-05T22:44:32.089553,7.54,False,General,7312.086595751183,0.7155242002240628
F000905,2025-07-22T04:27:24.036465,150.4,High error rate on interface,Major,FIBER,Cisco ASR9000,Aarhus North,Medium,Moderate,213,49,2025-07-22T11:51:26.326703,7.4,False,General,18496.708815855058,0.4606618579412631
F000906,2025-09-08T06:12:31.785002,100.1,Routine maintenance alert,Minor,COAX,Arris E6000,Vejle,Low,Minimal,48,5,2025-09-08T06:50:53.311966,0.64,True,General,740.6730402766667,0.28946729984187897
F000907,2025-08-14T02:07:11.133241,900.1,Service degradation detected,Major,COAX,Casa C100G,Aalborg East,Medium,Moderate,346,26,2025-08-14T10:25:44.901448,8.31,False,General,23178.221934546087,0.7174421091878392
F000908,2025-08-21T20:56:05.345232,400.1,Routine maintenance alert,Minor,FIBER,Juniper MX960,Aalborg East,Low,Minimal,23,2,2025-08-21T22:59:27.903387,2.06,False,General,716.1107328385739,0.7554909250238198
F000909,2025-08-29T03:18:00.244685,150.4,High error rate on interface,Major,FIBER,Cisco ASR9000,Horsens,Medium,Moderate,243,25,2025-08-29T10:39:25.411417,7.36,False,General,23499.658692996778,0.4731453789986215
F000910,2025-07-04T01:42:02.611158,100.1,Minor packet loss detected,Minor,FIBER,Juniper MX960,Kolding,Low,Minimal,7,3,2025-07-04T04:23:23.126992,2.69,True,General,154.3100273786812,0.44904864143583656
F000911,2025-08-14T20:56:51.087457,400.1,Low bandwidth utilization,Minor,FIBER,Huawei MA5800,Aalborg East,Low,Minimal,8,3,2025-08-14T21:34:17.027157,0.62,False,General,297.4271028944157,0.2698856601586309
F000912,2025-08-23T03:17:24.607155,800.3,Multiple customer complaints,Major,COAX,Arris E6000,Odense West,Medium,Moderate,254,30,2025-08-23T08:29:28.697901,5.2,False,General,10765.738602831076,0.5111448466115133
F000913,2025-08-24T02:42:39.758677,400.1,Routine maintenance alert,Minor,COAX,Harmonic CableOS,Roskilde,Low,Minimal,16,3,2025-08-24T04:50:00.491381,2.12,True,General,950.9284974495135,0.22180251395511616
F000914,2025-07-07T05:39:24.965675,200.2,Minor packet loss detected,Minor,COAX,Arris E6000,Aarhus North,Low,Minimal,45,5,2025-07-07T07:52:09.660051,2.21,False,General,735.8412130423403,0.1780979099142327
F000915,2025-09-11T11:42:42.052588,100.1,Configuration drift,Minor,FIBER,Cisco ASR9000,Roskilde,Low,Minimal,28,1,2025-09-11T13:12:51.470855,1.5,True,General,1842.1137736495912,0.6703992221606058
F000916,2025-09-12T23:50:57.618927,800.3,Temperature threshold exceeded,Major,COAX,Arris E6000,Silkeborg,Medium,Moderate,357,20,2025-09-13T05:00:32.717133,5.16,False,General,12702.421150164995,0.6124310114388091
F000917,2025-07-28T20:41:59.267597,100.1,Configuration drift,Minor,FIBER,Huawei MA5800,Horsens,Low,Minimal,19,4,2025-07-28T22:25:03.733457,1.72,False,General,1573.649165407414,0.9275995887073931
F000918,2025-08-17T02:19:56.871716,300.5,Signal level deviation,Minor,FIBER,Juniper MX960,Vejle,Low,Minimal,28,4,2025-08-17T04:41:34.572210,2.36,False,General,1251.7158259916837,0.9440193662996492
F000919,2025-08-13T04:34:15.269761,300.5,Minor packet loss detected,Minor,COAX,Casa C100G,Copenhagen Central,Low,Minimal,44,0,2025-08-13T07:37:57.097498,3.06,True,General,2270.5243964518218,0.1291753555982864
F000920,2025-07-04T17:41:34.434277,900.1,High error rate on interface,Major,COAX,Harmonic CableOS,Odense West,Medium,Moderate,212,7,2025-07-05T01:25:19.349305,7.73,False,General,14972.503357472862,0.7947459811641346
F000921,2025-08-17T07:18:05.850766,150.4,Service degradation detected,Major,COAX,Harmonic CableOS,Odense West,Medium,Moderate,392,30,2025-08-17T12:51:31.448462,5.56,True,General,27555.613781179956,0.4938321589948186
F000922,2025-07-26T05:39:02.829083,400.1,Low bandwidth utilization,Minor,COAX,Harmonic CableOS,Horsens,Low,Minimal,9,4,2025-07-26T09:05:56.960272,3.45,False,General,589.4946620217914,0.2472607978418582
F000923,2025-08-17T02:07:58.505874,600.1,Multiple customer complaints,Major,FIBER,Nokia 7750,Odense West,Medium,Moderate,493,18,2025-08-17T06:22:17.129841,4.24,True,General,27487.2417182512,0.7495501417743151
F000924,2025-09-25T03:31:41.907451,500.3,Configuration drift,Minor,COAX,Cisco cBR-8,Kolding,Low,Minimal,11,2,2025-09-25T05:54:34.352434,2.38,True,General,599.0327059961265,0.7974639962256185
F000925,2025-07-19T15:26:16.276087,200.2,Configuration drift,Minor,FIBER,Juniper MX960,Copenhagen Central,Low,Minimal,36,1,2025-07-19T16:32:26.645630,1.1,False,General,1715.3832354919186,0.48180039453381884
F000926,2025-09-23T21:32:35.688813,814.2,Fiber break in main trunk,Cable Fault,FIBER,Juniper MX960,Roskilde,High,Severe,2892,380,2025-09-25T13:52:52.896471,40.34,True,Specialist,40440.32758767198,0.9902525390689745
F000927,2025-08-18T12:16:27.524724,813.1,Cable cut detected,Cable Fault,COAX,Harmonic CableOS,Esbjerg South,High,Severe,3081,174,2025-08-19T17:11:41.160150,28.92,True,Specialist,202316.16949631023,0.954043557376099
F000928,2025-07-11T02:30:21.989713,814.2,Cable cut detected,Cable Fault,COAX,Casa C100G,Aalborg East,High,Severe,1694,228,2025-07-12T12:06:21.106404,33.6,True,Specialist,117629.24997982799,0.7975002197745323
F000929,2025-09-23T20:58:13.600836,500.3,Routine maintenance alert,Minor,FIBER,Huawei MA5800,Esbjerg South,Low,Minimal,44,0,2025-09-24T00:55:21.749990,3.95,True,General,4174.032845244626,0.20865177902153803
F000930,2025-08-05T03:00:10.248033,400.1,Minor packet loss detected,Minor,COAX,Harmonic CableOS,Copenhagen Central,Low,Minimal,12,5,2025-08-05T05:50:40.693144,2.84,True,General,1060.1115401060742,0.7907622375198797
F000931,2025-08-22T21:37:07.896183,816.1,Fiber break in main trunk,Cable Fault,COAX,Cisco cBR-8,Vejle,High,Severe,4141,236,2025-08-23T21:30:29.482896,23.89,False,Specialist,183025.58471955557,0.757690330367005
F000932,2025-08-28T17:52:45.214019,814.2,Fiber break in main trunk,Cable Fault,COAX,Cisco cBR-8,Silkeborg,High,Severe,1578,239,2025-08-29T12:22:54.905422,18.5,False,Specialist,156372.52960707145,0.7876124112611549
F000933,2025-08-16T23:30:51.631809,600.1,Service degradation detected,Major,COAX,Arris E6000,Aalborg East,Medium,Moderate,337,16,2025-08-17T09:17:43.044234,9.78,True,General,21319.610181965632,0.5332956728017674
F000934,2025-07-05T10:43:14.144840,813.1,Fiber break in main trunk,Cable Fault,FIBER,Nokia 7750,Copenhagen Central,High,Severe,4145,176,2025-07-06T08:03:40.216989,21.34,False,Specialist,298350.616935663,0.7753579855202513
F000935,2025-08-09T05:44:53.434057,500.3,Minor packet loss detected,Minor,COAX,Casa C100G,Esbjerg South,Low,Minimal,48,4,2025-08-09T07:37:32.462466,1.88,True,General,1308.3470008814231,0.1366333266120526
F000936,2025-08-13T21:59:08.218375,100.1,Routine maintenance alert,Minor,COAX,Casa C100G,Kolding,Low,Minimal,29,0,2025-08-13T23:33:21.707766,1.57,True,General,594.7604547045678,0.9411866122736697
F000937,2025-08-02T14:08:31.000389,400.1,Low bandwidth utilization,Minor,FIBER,Nokia 7750,Kolding,Low,Minimal,45,3,2025-08-02T17:33:27.520354,3.42,False,General,2116.015090111457,0.36220083193837416
F000938,2025-09-09T13:12:24.559114,150.4,Multiple customer complaints,Major,FIBER,Juniper MX960,Roskilde,Medium,Moderate,238,10,2025-09-09T22:01:43.954788,8.82,False,General,21344.068545918533,0.551029457275571
F000939,2025-09-18T08:00:09.448077,100.1,Signal level deviation,Minor,COAX,Arris E6000,Vejle,Low,Minimal,43,1,2025-09-18T11:52:26.590703,3.87,False,General,2802.2485234833803,0.35851636972860745
F000940,2025-08-16T06:36:08.477911,500.3,Routine maintenance alert,Minor,FIBER,Juniper MX960,Kolding,Low,Minimal,35,5,2025-08-16T10:24:34.739496,3.81,False,General,2945.8223539090704,0.5449560225629825
F000941,2025-07-13T04:08:37.669862,300.5,Configuration drift,Minor,COAX,Arris E6000,Horsens,Low,Minimal,26,2,2025-07-13T08:04:23.281802,3.93,True,General,1583.769280128461,0.9386657554645621
F000942,2025-07-26T10:38:40.743193,200.2,Minor packet loss detected,Minor,FIBER,Huawei MA5800,Esbjerg South,Low,Minimal,6,2,2025-07-26T12:08:38.328945,1.5,True,General,230.15952200150446,0.9524830532949017
F000943,2025-08-17T14:04:46.647987,400.1,Signal level deviation,Minor,FIBER,Juniper MX960,Roskilde,Low,Minimal,29,3,2025-08-17T17:51:19.577702,3.78,True,General,761.691637572981,0.6559752972636369
F000944,2025-07-16T20:53:50.696577,500.3,Routine maintenance alert,Minor,FIBER,Huawei MA5800,Kolding,Low,Minimal,48,2,2025-07-17T00:07:51.487881,3.23,True,General,4147.158859283474,0.6351391007371191
F000945,2025-08-07T21:12:35.538001,900.1,Power supply fluctuation,Major,FIBER,Huawei MA5800,Odense West,Medium,Moderate,240,48,2025-08-08T08:05:29.095057,10.88,False,General,14103.20712365141,0.766553948073453
F000946,2025-09-04T12:58:04.727891,300.5,Configuration drift,Minor,COAX,Harmonic CableOS,Aarhus North,Low,Minimal,13,5,2025-09-04T13:53:53.634857,0.93,False,General,607.8800426227345,0.77244632619475
F000947,2025-08-27T11:03:12.219126,600.1,Multiple customer complaints,Major,FIBER,Cisco ASR9000,Esbjerg South,Medium,Moderate,479,18,2025-08-27T15:21:38.407199,4.31,False,General,35507.33440680719,0.6520483753952181
F000948,2025-07-04T04:15:46.793600,500.3,Signal level deviation,Minor,FIBER,Nokia 7750,Odense West,Low,Minimal,46,3,2025-07-04T07:05:03.096172,2.82,True,General,1867.5736697989241,0.6309865286309357
F000949,2025-07-22T15:57:49.733665,900.1,Multiple customer complaints,Major,COAX,Harmonic CableOS,Odense West,Medium,Moderate,376,38,2025-07-22T19:37:45.949191,3.67,False,General,20701.289683551662,0.7301889448395186
F000950,2025-08-27T16:20:29.530122,200.2,Configuration drift,Minor,COAX,Cisco cBR-8,Aalborg East,Low,Minimal,39,5,2025-08-27T19:00:11.840777,2.66,True,General,1395.8464307502484,0.304902551897941
F000951,2025-07-15T18:41:42.103972,300.5,Signal level deviation,Minor,FIBER,Huawei MA5800,Silkeborg,Low,Minimal,32,3,2025-07-15T21:41:27.032485,3.0,False,General,1222.7081753231582,0.4112833368684853
F000952,2025-08-20T17:08:54.326334,900.1,Power supply fluctuation,Major,FIBER,Nokia 7750,Vejle,Medium,Moderate,259,11,2025-08-21T03:53:29.593186,10.74,True,General,19976.771410334553,0.649711300971653
F000953,2025-08-07T15:46:24.037042,700.2,High error rate on interface,Major,FIBER,Nokia 7750,Silkeborg,Medium,Moderate,442,46,2025-08-07T21:08:32.265207,5.37,True,General,10999.034646473754,0.6843787274673881
F000954,2025-09-24T15:05:35.247282,700.2,Power supply fluctuation,Major,COAX,Casa C100G,Kolding,Medium,Moderate,446,19,2025-09-25T02:29:27.541510,11.4,False,General,19197.806114495612,0.7498170495026788
F000955,2025-09-04T10:16:45.497922,500.3,Minor packet loss detected,Minor,COAX,Harmonic CableOS,Kolding,Low,Minimal,43,1,2025-09-04T13:38:48.692707,3.37,True,General,4041.435200457388,0.38661766728620695
F000956,2025-07-15T19:24:45.649964,200.2,Signal level deviation,Minor,FIBER,Cisco ASR9000,Copenhagen Central,Low,Minimal,2,5,2025-07-15T23:02:08.533413,3.62,True,General,54.04503932926356,0.42013727531533107
F000957,2025-08-17T01:52:17.496387,814.2,Underground cable damage,Cable Fault,FIBER,Huawei MA5800,Vejle,High,Severe,1827,314,2025-08-18T10:27:20.311734,32.58,False,Specialist,76325.86993306533,0.9906712118002248
F000958,2025-09-26T00:15:06.511728,100.1,Routine maintenance alert,Minor,FIBER,Huawei MA5800,Kolding,Low,Minimal,36,5,2025-09-26T02:56:39.708341,2.69,False,General,763.682101482308,0.3081219866409406
F000959,2025-09-07T00:51:43.387019,150.4,Service degradation detected,Major,FIBER,Cisco ASR9000,Odense West,Medium,Moderate,95,50,2025-09-07T10:39:12.104275,9.79,False,General,7367.934218412432,0.7094302371370734
F000960,2025-07-11T08:36:24.385865,400.1,Signal level deviation,Minor,FIBER,Juniper MX960,Kolding,Low,Minimal,28,2,2025-07-11T12:34:29.727015,3.97,False,General,2614.644358275578,0.1900801805409295
F000961,2025-07-23T11:24:07.085032,500.3,Minor packet loss detected,Minor,FIBER,Juniper MX960,Aarhus North,Low,Minimal,24,4,2025-07-23T12:12:27.535123,0.81,True,General,325.6514732527252,0.20151966154979445
F000962,2025-07-28T19:14:52.242485,300.5,Low bandwidth utilization,Minor,COAX,Harmonic CableOS,Roskilde,Low,Minimal,37,5,2025-07-28T21:25:13.548204,2.17,False,General,1922.408786770785,0.4401630937974882
F000963,2025-09-29T11:21:57.702459,800.3,Multiple customer complaints,Major,COAX,Arris E6000,Kolding,Medium,Moderate,147,31,,4.71,True,General,5168.692722283825,0.5892498098652796
F000964,2025-08-20T06:05:45.388775,815.5,Underground cable damage,Cable Fault,FIBER,Cisco ASR9000,Copenhagen Central,High,Severe,1761,325,2025-08-21T16:27:31.006254,34.36,False,Specialist,62943.02344305493,0.821942496703233
F000965,2025-08-06T04:53:27.663707,900.1,Power supply fluctuation,Major,COAX,Casa C100G,Aarhus North,Medium,Moderate,298,14,2025-08-06T10:51:20.088067,5.96,True,General,9154.92229791726,0.5943843296972402
F000966,2025-08-28T23:18:09.058903,300.5,Minor packet loss detected,Minor,FIBER,Juniper MX960,Vejle,Low,Minimal,50,0,2025-08-29T00:07:15.602267,0.82,True,General,4552.27472249165,0.17750062446898945
F000967,2025-08-14T16:19:41.070547,200.2,Low bandwidth utilization,Minor,COAX,Cisco cBR-8,Copenhagen Central,Low,Minimal,42,0,2025-08-14T17:04:39.935630,0.75,True,General,3125.7413216963123,0.5447293808111725
F000968,2025-09-10T06:12:29.232438,900.1,Multiple customer complaints,Major,FIBER,Cisco ASR9000,Aarhus North,Medium,Moderate,342,14,2025-09-10T09:36:29.946282,3.4,False,General,7604.985658075315,0.4096107652313139
F000969,2025-08-21T20:59:15.436494,100.1,Minor packet loss detected,Minor,FIBER,Cisco ASR9000,Horsens,Low,Minimal,19,2,2025-08-22T00:52:24.134071,3.89,True,General,208.46186102051908,0.3533123928955242
F000970,2025-08-11T10:05:42.214315,700.2,Temperature threshold exceeded,Major,FIBER,Cisco ASR9000,Aalborg East,Medium,Moderate,149,23,2025-08-11T21:40:01.973617,11.57,True,General,13723.962880707262,0.40842247432752715
F000971,2025-09-16T05:12:39.634633,200.2,Low bandwidth utilization,Minor,COAX,Harmonic CableOS,Odense West,Low,Minimal,37,0,2025-09-16T07:07:19.115840,1.91,True,General,1480.4869020295937,0.5384760348475722
F000972,2025-08-22T13:00:40.994170,200.2,Routine maintenance alert,Minor,FIBER,Cisco ASR9000,Esbjerg South,Low,Minimal,27,1,2025-08-22T14:25:17.681600,1.41,False,General,1893.8958527586692,0.6261519034674966
F000973,2025-08-29T06:41:26.177451,300.5,Routine maintenance alert,Minor,COAX,Cisco cBR-8,Vejle,Low,Minimal,38,5,2025-08-29T08:48:19.405120,2.11,True,General,659.7399536304786,0.41289487939144964
F000974,2025-07-12T04:52:12.631866,600.1,Service degradation detected,Major,COAX,Harmonic CableOS,Odense West,Medium,Moderate,197,23,2025-07-12T16:07:49.992845,11.26,False,General,3592.3789151189726,0.5513269863685344
F000975,2025-08-08T14:12:02.674656,900.1,Power supply fluctuation,Major,COAX,Harmonic CableOS,Aarhus North,Medium,Moderate,138,35,2025-08-08T18:18:43.722589,4.11,False,General,12029.258786678793,0.6504007766917046
F000976,2025-08-20T04:49:44.254830,200.2,Signal level deviation,Minor,FIBER,Nokia 7750,Odense West,Low,Minimal,33,2,2025-08-20T08:34:34.462672,3.75,False,General,1732.3006146820328,0.170274141889731
F000977,2025-09-28T21:08:43.295046,900.1,Power supply fluctuation,Major,FIBER,Cisco ASR9000,Copenhagen Central,Medium,Moderate,114,18,2025-09-28T23:44:20.724751,2.59,False,General,6319.325739569425,0.5722432617885549
F000978,2025-08-17T12:08:57.191083,700.2,Multiple customer complaints,Major,FIBER,Huawei MA5800,Odense West,Medium,Moderate,254,33,2025-08-17T18:40:21.348920,6.52,True,General,7710.114759620655,0.7739760041497784
F000979,2025-08-22T14:15:42.417823,150.4,High error rate on interface,Major,FIBER,Huawei MA5800,Kolding,Medium,Moderate,355,30,2025-08-23T00:59:05.201123,10.72,False,General,11855.467672936058,0.5109973101622852
F000980,2025-07-22T05:31:25.782630,400.1,Configuration drift,Minor,COAX,Casa C100G,Silkeborg,Low,Minimal,7,5,2025-07-22T06:33:17.723607,1.03,True,General,318.87204268143387,0.5933830611608961
F000981,2025-08-22T13:32:01.197045,150.4,Power supply fluctuation,Major,COAX,Harmonic CableOS,Roskilde,Medium,Moderate,103,7,2025-08-22T23:25:51.658361,9.9,False,General,2610.916467795831,0.5916804845303004
F000982,2025-07-10T23:03:30.893758,500.3,Routine maintenance alert,Minor,COAX,Casa C100G,Copenhagen Central,Low,Minimal,44,0,2025-07-11T02:12:38.734883,3.15,False,General,1717.6735543008772,0.8967540789391747
F000983,2025-07-27T06:22:11.438947,100.1,Signal level deviation,Minor,COAX,Cisco cBR-8,Horsens,Low,Minimal,7,1,2025-07-27T09:12:44.447675,2.84,False,General,238.2492730297692,0.2640015984046667
F000984,2025-08-04T00:44:41.454424,400.1,Minor packet loss detected,Minor,COAX,Arris E6000,Aarhus North,Low,Minimal,27,2,2025-08-04T02:29:25.052289,1.75,False,General,1917.1627614062727,0.30346155694828797
F000985,2025-07-08T09:11:01.658212,500.3,Configuration drift,Minor,FIBER,Huawei MA5800,Silkeborg,Low,Minimal,50,2,2025-07-08T10:55:35.028240,1.74,False,General,3667.3860752710157,0.37484094075450225
